student-id,dosage,pre-test,post-test
149192,0.85,96,12
325756,0.14,71,46
108100,0.01,99,56
469503,0.69,39,23
580743,0.44,59,90
851473,0.63,5,61
238490,0.76,1,98
150412,0.43,40,49
215638,0.73,12,37
899064,0.37,31,83
149644,0.74,89,79
729301,0.13,13,14
109944,0.12,67,33
619120,0.72,56,45
661898,0.91,55,83
139322,0.28,65,25
179181,0.04,31,11
183256,0.95,97,16
649121,0.87,58,51
694880,0.62,86,87
716829,0.1,31,77
816546,0.96,26,3
678186,0.48,71,4
488036,0.54,31,55
809803,0.05,46,100
329084,0.4,27,58
101047,0.45,45,65
837023,0.79,48,52
879421,0.58,46,42
701495,0.19,87,39
764813,0.92,3,47
579071,0.77,70,12
678858,0.36,9,5
963721,0.38,19,8
135798,0.99,14,70
415050,0.63,58,14
370542,0.05,47,51
354364,0.71,83,28
348102,0.2,62,12
825623,0.55,51,50
147651,0.01,56,25
121079,0.79,26,93
716119,0.44,71,96
342839,0.09,35,54
191185,0.74,26,10
173260,0.21,98,9
442188,0.06,76,25
739869,0.05,70,87
587744,0.31,7,3
365155,0.79,86,53
684976,0.73,64,73
761460,0.43,94,64
926900,0.56,67,83
139464,0.11,75,78
251369,0.14,16,18
476416,0.83,96,7
907244,0.34,64,74
469428,0.73,59,91
517106,0.69,77,35
788454,0.58,17,58
291606,0.1,7,84
264784,0.15,13,23
785374,0.09,60,33
521982,0.5,33,40
239041,0.71,3,5
647251,0.86,83,61
709767,0.47,20,99
455143,0.24,65,38
838397,0.88,12,5
669199,0.08,33,28
205536,0.91,87,96
250830,0.41,45,75
766967,0.29,59,57
628818,0.25,54,83
848930,0.8,88,12
915086,0.35,64,43
706157,0.74,0,18
618546,0.3,40,83
117019,0.1,3,93
707341,0.03,30,11
735570,0.4,2,58
105589,0.3,11,49
263443,0.44,58,58
651008,0.23,92,39
590083,0.23,16,6
160738,0.89,5,29
835944,0.86,79,18
521195,0.4,28,32
402910,0.47,16,82
597849,0.61,48,84
710357,0.42,49,0
104084,0.57,32,94
360149,0.55,90,69
491304,0.08,11,85
873769,0.41,33,27
562760,0.27,18,76
444338,0.88,18,39
748968,0.94,77,25
435814,0.41,32,87
115219,0.49,99,42
302566,0.15,88,25
812952,0.95,28,80
670882,0.09,87,22
251598,0.68,76,96
828975,0.52,42,51
921682,0.83,65,91
481940,0.13,17,34
113140,0.53,66,57
563866,0.25,71,34
930036,0.52,27,7
933762,0.96,31,35
321069,0.18,86,80
439950,0.6,73,64
522821,0.21,87,55
262785,0.05,69,95
991052,0.62,46,38
517322,0.34,49,30
195060,0.04,2,56
228448,0.36,76,38
164370,0.35,8,25
513840,0.67,18,75
144904,0.6,10,29
257047,0.23,19,57
548357,0.16,53,0
676557,0.31,62,61
439370,0.92,38,37
781709,0.69,76,59
659640,0.31,13,33
428897,0.78,18,11
386169,0.34,9,90
833607,0.02,73,27
395218,0.93,40,27
235441,0.09,98,40
744464,0.95,67,29
568654,0.41,35,87
822848,0.02,58,90
357759,0.11,1,74
692317,0.32,2,62
174369,0.57,28,83
554874,0.82,12,43
510654,0.32,5,65
752193,0.86,76,27
869575,0.57,87,32
423979,0.73,79,41
326772,0.25,37,96
517681,0.21,37,12
221327,0.1,83,80
882337,0.39,2,94
928993,0.67,53,41
455316,0.64,11,21
331799,0.37,46,83
327695,0.45,28,20
931081,0.8,58,80
806049,0.35,80,24
102740,0.25,71,86
260402,0.88,8,79
815241,0.22,5,10
193789,1,87,9
341732,0.12,32,33
651551,0.63,70,44
659375,0.52,65,29
581683,0.93,100,30
461065,0.5,61,23
303356,0.3,13,37
675026,0.13,79,43
566421,0.13,1,38
471258,0.84,49,97
686357,0.11,57,94
762082,0.87,71,3
397428,0.93,15,77
979232,0.21,64,61
763575,0.24,11,58
921987,0.69,47,95
643222,0.83,21,24
560105,0.62,96,1
336043,0.57,56,98
677270,0.38,84,68
722707,0.47,48,97
258817,0.44,31,74
406447,0.89,62,70
714198,0.39,22,97
483545,0.15,84,54
516204,0.22,91,82
572162,0.34,37,75
139027,0.37,55,68
231136,0.41,99,96
141741,0.86,66,76
687153,0.6,45,42
267281,0.36,99,92
119127,0.21,40,71
521453,0.21,13,77
719164,0.47,52,22
600584,0.27,7,52
725573,0.5,56,71
521561,0.87,30,68
158980,0.72,83,67
272701,0.43,19,82
164442,0.02,30,16
279169,0.99,33,13
938042,0.3,57,70
851963,0.83,52,43
788061,0.31,25,97
953394,0.51,66,43
230749,0.75,19,71
588160,0.83,30,85
492045,0.06,37,50
997063,0.54,81,23
505871,0.76,2,42
732732,0.34,15,26
266190,0.95,54,76
368450,0.92,96,92
520550,0.21,44,93
391910,0.36,24,40
448730,0.93,40,100
261403,0.55,68,15
168143,0.01,10,74
427170,0.41,66,47
238049,0.41,97,22
235004,0.17,48,78
743425,0.3,51,46
584728,0.13,18,39
459069,0.85,2,3
117533,0.97,30,12
809077,0.79,24,56
369546,0.81,35,88
733923,0.02,32,26
733105,0.2,99,20
259966,0.98,21,45
268836,0.63,88,22
777187,0.82,68,13
975084,0.76,43,50
973115,0.19,79,52
234671,0.15,98,18
512541,0.66,81,57
885878,0.1,37,5
958372,0.81,45,85
201239,0.04,8,1
521447,0.23,5,94
735869,0.96,30,53
645595,0.9,72,48
136928,0.81,26,56
637392,0.67,4,85
190214,0.13,89,32
394512,0.44,57,84
917088,0.48,0,0
263088,0.18,65,96
627348,0.39,74,90
625723,0.74,42,78
912183,0.4,5,46
978929,0.47,19,21
891045,0.3,24,52
624062,0.05,24,38
354866,0.41,8,5
260793,0.36,73,48
326616,0.4,76,5
530539,0.66,4,10
404147,0.32,92,66
725673,0.8,94,33
710663,0.98,15,52
164071,0.65,16,22
985362,0.94,34,31
238393,0.62,3,10
524735,0.9,12,73
387327,0.43,91,2
711012,0.87,8,94
462489,0.82,73,63
841121,0.92,29,29
891654,0.48,85,28
829224,0.05,29,19
773337,0.09,0,71
302764,0.92,1,68
777247,0.94,54,87
831064,0.63,0,81
656863,0.38,7,7
321848,0.17,38,89
974009,0.3,43,32
788600,0.63,58,16
190746,0.67,65,35
875705,0.23,8,28
758571,0.39,70,11
153437,0.9,44,9
351919,0.34,100,28
889006,0.73,6,39
843811,0.92,73,23
424116,0.32,68,91
394867,0.41,6,55
764459,0.42,70,51
477379,0.9,23,60
699515,0.39,56,10
814028,0.71,61,76
196786,0.46,95,71
755289,0.45,5,53
776167,0.29,95,34
776902,0.29,22,40
921599,0.79,10,95
268217,0.77,43,57
413995,0.38,24,58
163307,0.43,100,70
660910,0.42,83,92
209633,0.72,48,34
681734,0.41,48,8
478517,0.88,8,19
270455,0.86,85,1
862198,0.31,72,46
744502,0.23,60,4
197241,0.88,43,80
235893,0.49,83,57
571369,0.03,20,36
267589,0.15,88,27
784004,0.04,56,19
149835,0.31,53,63
927070,0.44,29,48
661499,0.9,1,23
462309,0.2,50,49
574129,0.29,56,82
450178,0.17,18,21
259354,0.68,72,97
753995,0.96,11,74
176988,0.31,0,77
821420,0.55,36,80
813581,0.07,35,65
478926,0.14,61,33
672995,0.46,31,35
803907,0.39,91,35
385919,0.17,66,52
294080,0.68,78,63
896557,0.02,100,70
291293,0.81,91,57
613761,0.82,37,41
831055,0.27,2,30
721019,0.43,49,77
108655,0.52,89,98
897096,0.52,39,74
456861,0.16,18,90
323673,0.6,33,1
489880,0.62,3,71
110140,0.22,54,76
484051,0.08,8,76
774875,0.48,60,33
668063,0.58,23,2
600238,0.47,49,19
342552,0.15,44,57
653407,0.56,60,31
546226,0.87,38,71
276130,0.49,28,36
541942,0.46,91,23
234158,0.57,94,4
819989,0.87,81,60
376966,0.61,21,97
331659,0.49,20,22
824576,0.86,86,22
174852,0.53,87,28
157887,0.25,85,37
377243,0.66,93,25
242855,0.92,33,65
934444,0.49,81,48
307532,0.11,62,28
451873,0.13,39,96
455807,0.4,94,15
796724,0.08,60,98
718129,0.37,24,20
681955,0.62,15,37
912430,0.98,80,17
634315,0.49,82,82
294778,0.32,58,57
823305,0.74,55,3
675906,0.35,12,81
741237,0.79,9,86
995993,0.6,49,80
201793,0.53,2,41
712187,0.65,94,6
524459,0.85,89,59
933254,0.01,10,0
658902,0.01,70,40
577531,0.67,77,68
825695,0.17,86,42
785700,0.25,75,85
120035,0.75,12,76
671812,0.23,72,54
319574,0.36,78,3
775931,0.76,60,18
318604,0.38,93,14
913184,0.54,67,86
218226,0.07,77,53
288474,0.75,10,73
895844,0.73,78,87
338760,0.64,19,83
644719,0.02,75,34
810920,0.25,70,2
117472,0.91,74,1
571493,0.63,72,27
940591,0.7,56,98
294173,0.47,88,57
677749,0.16,25,3
261064,0.02,66,14
141381,0.67,43,13
785534,0.13,98,71
448825,0.51,26,66
226062,0.5,18,12
162508,0.46,83,74
223053,0.43,31,89
386072,0.35,9,22
927449,0.1,30,62
318816,0.64,73,89
277621,0.09,88,69
822954,0.93,44,76
731941,0.69,37,29
830131,0.29,95,61
312905,0.19,36,84
715402,0.34,71,64
758602,0.26,93,15
827784,0.17,97,37
712198,0.58,68,19
670699,0.08,78,30
650797,0.37,45,9
504033,0.86,0,67
970331,0.57,0,48
650971,0.57,5,66
716543,0.6,96,51
442432,0.94,2,4
234935,0.21,80,7
813906,0.84,19,99
148271,0.02,53,88
241245,0.22,30,7
729515,0.73,5,52
421927,0.89,92,26
522987,0.73,89,84
250404,0.86,64,19
827546,0.6,21,70
476116,0.15,66,94
699501,0.77,67,95
242392,0.04,87,9
370799,1,58,58
933541,0.5,13,59
205542,0.44,53,56
373532,0.8,39,54
321867,0.2,86,0
274547,0.03,37,8
228635,0.18,91,48
996596,0.93,47,67
245705,0.86,13,50
162241,0.11,1,25
627160,0.97,78,44
702824,0.44,29,61
897061,0.42,60,58
558650,0.61,84,90
241182,0.45,28,17
510170,0.37,72,13
596772,0.09,79,37
318275,0.54,45,100
537338,0.4,89,81
226871,0.69,81,97
956282,0.24,12,90
191307,0.6,97,90
298473,0.62,65,21
413355,0.98,82,93
595817,0.49,98,83
885393,0.19,38,12
411693,0.39,21,68
656850,0.78,58,16
243223,0.83,35,72
415680,0.3,29,27
692769,0.79,29,6
767272,0.42,8,3
625420,0.1,52,18
547582,0.03,4,85
303471,0.24,41,85
424760,0.43,94,3
176008,0.99,67,33
921736,0.41,58,65
972972,0.81,8,63
718445,0.98,55,21
593502,0.05,58,23
122843,0.26,79,65
445111,0.87,61,55
934169,0.59,20,29
315493,0.17,84,44
278008,0.97,90,0
113014,0.64,73,33
633985,0.39,22,91
604548,0.07,99,2
361036,1,89,24
457007,0.24,12,0
556365,0.84,28,19
328062,0.05,35,73
542473,0.43,43,34
254889,0.49,5,72
658346,0.18,92,98
285661,0.83,44,50
116413,0.57,89,38
747361,0.27,20,19
121675,0.37,11,16
639790,0.05,84,14
307094,0.09,85,79
270611,0.12,55,30
688585,0.63,70,88
493933,0.36,44,10
239502,0.24,2,51
956012,0.4,65,17
553620,0.95,5,47
521745,0.56,68,50
671661,0.81,73,53
750147,0.46,19,68
890354,0.85,28,91
202071,0.04,62,21
302277,0.5,20,55
565882,0.65,6,95
442566,0.57,68,99
547925,0.08,94,4
148859,0.95,60,40
695889,0.58,62,19
303958,0.57,79,85
995458,0.94,16,28
429509,0.65,18,98
885498,0.23,96,47
614799,0.26,86,27
565479,0.01,36,18
506412,0.29,57,16
126335,0.2,66,23
857176,0.03,80,47
270781,0.75,47,46
295257,0.66,38,20
699520,0.55,51,89
986583,0.44,96,48
969976,0.26,31,99
836275,0.87,54,15
353094,0.92,85,37
150048,0.01,82,4
350272,0.11,18,53
150944,0.23,37,28
572847,0.79,51,90
626460,0.47,28,85
435893,0.52,12,35
180076,0.76,4,91
743073,0.22,38,50
610375,0.5,27,89
256306,0.91,12,33
988820,0.02,53,10
218719,0.06,94,93
555759,0.59,70,39
931394,0.98,94,82
146849,0.64,37,21
466214,0.64,68,27
959077,0.34,56,29
148668,0.33,28,55
949464,0.11,32,20
782283,0.97,8,22
996266,0.66,30,63
223571,0.73,53,96
239655,0.26,99,42
641228,0.56,26,70
518939,0.68,43,9
812566,0.06,83,84
301399,0.82,26,33
516690,0.28,91,8
758479,0.8,86,82
397974,1,12,28
295506,0.35,92,27
309237,0.85,0,93
316633,0.33,11,77
881290,0.89,76,35
332108,0.53,47,58
626793,0.68,19,46
711524,0.75,66,89
627667,0.35,8,91
570986,0.95,60,45
468082,0.66,87,41
392835,0.61,68,95
168483,0.51,69,10
340991,0.15,87,95
524286,0.45,34,13
826005,0.22,71,82
453315,0.76,3,58
111177,0.22,42,1
537448,0.8,38,60
937709,0.58,38,13
153801,0.11,93,5
500735,0.16,96,10
234412,0.87,26,69
760506,0.86,58,69
727749,0.71,13,0
679880,0.78,33,39
844959,0.82,37,62
221393,0.4,79,63
460683,0.49,76,38
148606,0.68,76,76
440761,0.49,45,23
688448,0.72,56,65
230325,0.28,5,98
210012,0.73,99,48
161797,0.44,52,63
190121,0.27,88,0
661133,0.5,56,62
359118,0.26,42,64
468601,0.44,35,44
710665,0.49,17,87
528300,0.45,20,94
675011,0.24,60,21
247234,0.75,10,9
837884,0.97,64,73
404688,0.36,48,69
707247,0.13,44,93
498005,0.65,23,49
949478,0.12,76,17
942985,0.56,40,7
127779,0.49,62,20
524269,0.15,48,17
163410,0.23,30,40
886936,0.69,54,35
997821,0.21,94,99
496683,0.94,26,28
712948,0.46,64,7
975356,0.05,3,62
539055,0.93,37,94
889220,0.93,25,42
254317,0.27,76,95
775608,0.68,81,80
876220,0.79,40,80
555572,0.43,0,40
525174,0.68,51,12
527440,0.61,57,1
488120,0.64,17,56
205963,0.77,3,44
127577,0.41,63,53
170127,0.82,71,51
320382,0.96,13,65
995737,0.87,21,34
647247,0.91,98,68
336893,0.97,64,14
186282,0.64,96,46
335754,0.67,28,5
207683,0.05,97,47
201438,0.11,53,100
131446,0.52,37,78
361183,0.04,74,49
980874,0.75,80,58
789181,0.07,32,23
828043,0.13,83,98
237429,0.37,10,23
844922,0.08,77,29
884104,0.64,37,69
623636,0.93,95,53
943905,0.08,19,82
615709,0.11,75,37
657240,0.72,5,69
690578,0.37,34,58
740998,0.51,7,12
138886,0.47,99,85
695150,0.95,46,85
942387,0.33,32,61
146333,0.06,0,73
938152,0.49,100,34
624038,0.61,51,10
955602,0.9,85,5
550848,0.81,78,2
148398,0.38,13,66
166295,0.68,47,100
596222,0.55,27,80
904241,0.42,55,85
184810,0.2,81,63
354034,0.33,97,0
121742,0.05,64,15
155243,0.08,52,55
316780,0.17,17,10
381935,0.84,36,35
960994,0.94,22,14
132897,0.13,1,56
831228,0.86,83,19
733339,0.1,25,50
306363,0.48,72,39
107861,0.18,69,23
185301,0.16,9,19
898442,0.43,97,29
293516,0.68,88,20
854035,0.17,68,54
343567,0,16,22
191903,0.15,67,16
751437,0.92,34,73
382007,0.59,29,82
285602,0.24,90,24
702007,0.08,16,16
821542,0.39,7,34
619442,0.92,33,99
830504,0.96,94,24
548736,0.88,26,92
761832,0.56,29,50
472978,0.8,79,62
554090,0.8,71,87
517174,0.12,98,2
264864,0.84,62,13
555616,0.1,26,59
468501,0.6,100,62
997998,0.29,64,40
448733,0.24,6,81
716861,0.84,25,72
915683,0.44,11,75
844710,0.68,86,76
825626,0.03,13,85
849141,0.63,65,40
238839,0.96,16,32
924393,0.7,31,87
156810,0.62,48,49
141994,0.6,20,55
375282,0.61,44,30
749001,0.47,11,9
866929,0.91,47,65
403513,0.46,5,6
562279,0.55,4,47
170399,0.07,92,73
330504,0.58,8,57
854161,0.75,93,11
485958,0.69,15,9
987139,0.53,97,65
628841,0.51,61,15
806427,0.12,100,18
794528,0.77,66,30
688053,0.39,15,15
473754,0.55,4,70
587050,0.09,62,32
618511,0.03,79,57
284378,0.54,23,82
761495,0.14,60,3
557921,0.04,53,32
941923,0.14,59,13
479183,0.46,67,74
722406,0.96,57,45
113936,0.85,36,7
145496,0.54,48,75
790840,0.16,97,73
413179,0.23,85,97
813777,0.64,56,56
404827,0.05,27,83
222940,0.3,27,54
618816,0.03,45,65
344212,0.85,78,78
426625,0.91,98,3
881841,0.94,60,58
979072,0.55,75,6
370336,0.3,8,81
167944,0.74,13,17
379355,0.33,89,25
440986,0.43,3,12
530758,0.75,40,83
313598,0.16,29,68
171637,0.62,64,51
866092,0.75,20,86
989526,0.53,68,51
798753,0.42,50,4
632463,0.76,33,12
126217,0.64,6,45
624441,0.85,6,65
835104,1,96,82
885277,0.11,64,36
577298,0.29,23,4
855708,0.86,65,90
350137,1,59,94
695812,0.85,57,25
530820,0.99,51,94
847122,0.17,59,63
470361,0.48,16,71
491266,0.06,97,56
810141,0.54,64,60
727811,0.2,99,28
980242,0.41,42,57
162461,0.57,83,100
875050,0.37,10,25
841817,0.04,48,63
293924,0.91,26,40
487456,0.55,6,40
908331,0.55,24,35
767809,0.18,85,69
183137,0.99,89,12
664014,0.97,24,43
854576,0.09,77,31
179458,0.21,93,73
735234,0.76,70,23
877936,0.99,70,79
111462,0.46,63,40
359405,0.53,80,59
678906,0.72,49,76
732545,0.24,18,17
147161,0.66,70,72
216280,0.79,31,62
725961,0.77,18,39
341816,0.58,87,2
684728,0.29,51,4
257635,0.75,25,68
265484,0.48,31,0
225270,0.56,14,58
426653,0.93,37,72
242561,0.11,34,20
436372,0.65,46,94
989843,0.13,16,63
759671,0.38,41,77
220659,0.54,98,25
572908,0.69,55,0
102777,0.65,86,80
776749,0.01,56,46
568777,0.2,45,35
446907,0.97,78,38
165404,0.33,73,67
923849,0.22,25,87
696655,0.96,9,94
355447,0.02,54,26
177634,0.02,32,29
661934,1,63,91
348146,0.31,31,39
525422,0.04,20,71
988866,0.4,92,65
765805,0.63,77,57
699707,0.19,1,83
868926,0.24,81,53
500881,0.86,40,75
364360,0.24,14,83
268125,0.72,58,81
704238,0.27,66,62
766883,0.86,93,84
651967,0.95,3,94
929632,0.65,59,54
591251,0.41,93,8
154685,0.51,66,17
231034,0.62,34,99
440279,0.48,100,30
394318,0.48,32,9
239750,0.17,91,20
930632,0.35,34,76
105079,0.21,87,31
193974,0.15,78,60
356393,0.69,33,100
543201,0.82,58,14
902088,0.42,50,54
739781,0.73,20,94
776617,0.16,22,49
776543,0.87,31,18
820389,0.67,52,7
597135,0.6,74,93
750737,0.8,47,95
713767,0.92,14,54
502993,0.26,44,79
990858,0.32,97,11
317256,0.2,32,68
749528,0.53,29,9
629479,0.79,72,64
408712,0.32,18,91
801569,0.41,100,30
609447,0.86,24,60
581087,0.98,61,23
337988,0.93,12,63
553332,0.26,57,36
207898,0.75,44,35
638767,0.73,63,16
321739,0.85,52,85
510976,0.51,68,77
494746,0.88,96,81
590297,0.04,81,31
687073,0.39,30,38
601521,0.58,4,63
474908,0.18,90,100
463493,0.35,67,86
548539,0.18,96,47
226337,0.1,14,5
504179,0.19,95,8
380049,0.92,27,18
999402,0.75,64,37
721721,0.49,76,61
308893,0.77,86,88
610410,0.28,64,29
426353,0.09,88,1
609605,0.7,14,49
508618,0.18,71,50
985779,0.93,82,32
942175,0.59,30,2
789072,0.74,50,99
925727,0.87,63,79
815631,0.06,15,28
411803,0.88,58,92
669360,0.64,54,5
425905,0.39,92,18
289293,0.29,76,56
796621,0.19,72,85
494328,0.89,13,35
796344,0.1,90,94
421731,0.29,42,3
199448,0.32,83,52
349650,0.79,85,74
279443,0.29,71,7
790440,0.26,12,11
194931,0.95,8,55
978922,0.42,23,19
732876,0.06,46,48
384113,0.02,100,64
828923,0.3,31,56
969408,0.04,84,15
673332,0.28,30,8
528999,0.01,70,87
785792,0.55,37,1
868538,0.55,23,12
453716,0.82,1,70
485103,0.64,95,52
773364,0.34,55,78
592941,0.42,9,30
713739,0.78,81,48
402584,0.45,26,70
687656,0.06,28,0
890989,0.94,55,75
641237,0.92,50,78
126689,0.34,58,3
743380,0.87,14,74
928310,0.51,25,23
401158,0.92,20,21
172569,0.75,36,45
508583,0.87,95,38
890717,0.26,57,51
956320,0.37,70,96
932022,0.41,4,72
774010,0.99,72,88
989659,0.59,65,93
157419,0.42,65,87
641623,0.37,64,21
422422,0.94,77,95
245023,0.78,45,52
270068,0.81,13,45
542703,0.31,97,26
856762,0.52,8,10
212457,0.8,92,36
456097,0.65,5,31
796249,0.2,46,55
410491,0.31,52,75
350303,0.21,45,59
679361,0.73,11,16
332991,0.35,15,89
209948,0.37,10,86
590426,0.73,29,60
389042,0.17,0,59
986941,0.63,91,6
488429,0.14,90,85
340319,0.46,4,7
653840,0.54,20,54
600755,0.89,79,48
979942,0.28,36,93
589854,0.27,86,69
118335,0.9,73,87
366431,0.5,57,0
641859,0.03,49,73
233171,0.36,13,60
340234,0.63,9,57
658528,0.67,28,89
368150,0.61,18,69
812837,0.93,92,47
967491,0.75,32,61
689708,0.39,85,68
198074,0.33,40,22
835325,0.72,80,49
749125,0,17,3
710079,0.51,22,90
578581,0.26,65,10
328682,0.25,37,17
747126,0.25,69,28
313805,0.36,92,79
659220,0.03,46,38
649105,0.58,93,75
228747,0.3,63,61
694942,0.63,8,26
465227,0.68,17,25
205995,0.91,2,49
387428,0.42,72,46
135565,0.4,61,26
849696,0.14,23,90
217871,0.58,16,31
597992,0.15,87,72
316268,0.43,83,13
653657,0.12,60,59
414848,0.97,79,75
199850,0.65,77,21
910165,0.59,35,33
887055,0.41,39,5
694065,0.02,90,94
830938,0.74,67,47
324308,0.61,85,72
363332,0.48,74,82
171863,0.4,49,92
268236,0.54,17,33
334571,0.75,13,77
737551,0.71,71,33
138160,0.6,100,48
152750,0.3,68,7
251850,0.91,68,100
297858,0.35,14,69
476981,0.94,47,98
168179,0.79,37,69
982986,0.01,39,31
903363,0.4,2,52
284367,0.84,17,71
744278,0.25,58,20
921732,0.97,21,97
274099,0.86,63,77
620384,0.52,64,13
777793,0.05,76,65
729152,0.36,36,21
229546,0.6,44,6
605665,0.84,43,48
360281,0.59,42,89
730623,0.93,82,59
910901,0.83,78,52
612185,0.39,40,46
486339,0.46,90,54
200991,0.36,33,15
915342,0.54,95,25
145543,0.85,17,15
954798,0.38,83,18
691954,0.43,32,58
589885,0.07,17,31
589586,0.34,81,88
262183,0.51,54,24
754478,0.12,14,98
691520,0.87,62,81
770762,0.19,45,100
530796,0.03,66,86
992497,0.88,15,9
752359,0.1,63,62
314764,1,87,54
878994,0.83,56,34
237758,0.87,80,10
239023,0.37,61,39
835073,0.59,18,99
483171,0.52,50,3
477779,0.75,90,58
938225,0.67,18,41
397394,0.42,19,76
911640,0.59,99,92
579284,0.36,75,60
949500,0.54,16,100
874806,0.6,7,ninety
259332,0.2,39,19
403487,0.91,76,54
380652,0.65,74,30
450123,0.42,55,44
575790,0.63,90,13
976551,0.22,41,20
868859,0.15,10,35
671874,0.42,100,35
194127,0.1,50,98
960216,0.91,94,9
117898,0.84,30,48
383404,0.1,88,83
669648,0.73,44,5
912457,0.46,70,75
486089,0.55,25,55
309777,0.89,79,22
101888,0.11,74,17
888592,0.1,50,82
295249,0.14,8,36
728538,0.08,92,72
263569,0.28,19,62
283447,0.96,11,4
372884,0.29,28,45
945394,0.85,58,59
200912,0.11,81,6
731190,0.7,92,83
875630,0.29,71,27
516375,0.27,9,50
907616,0.25,27,47
269374,0.29,70,89
831440,0.74,13,87
796628,0.68,4,71
506207,0.94,38,71
808752,0.53,45,66
289967,0.6,40,84
272666,0.93,57,62
447161,0.54,17,56
781148,0.23,63,27
513798,0.41,35,48
961130,0.87,49,3
187166,0.52,39,14
329808,0.53,70,81
513458,0.29,52,53
160781,0.83,seven,73
818101,0.79,6,87
432764,0.21,13,58
461247,0.26,93,99
437086,0.65,58,14
239276,0.84,40,20
661501,0.71,52,61
906727,0.05,78,82
347735,0.58,34,15
715877,0.57,70,39
111600,0.19,89,49
