student_id,district_id,district_name,school_id,school_name,current_grade_level,gender,ethnicity,ell,iep,gifted_flag,homeless_flag,disability,economic_disadvantage,ela_state_score_two_years_ago,ela_state_score_one_year_ago,ela_state_score_current_year,math_state_score_two_years_ago,math_state_score_one_year_ago,math_state_score_current_year,performance_level_two_years_ago,performance_level_prior_year,performance_level_current_year
7238409819,4603381,Ware Ltd School District,205193,Chandler Inc High School,9,True,Other,True,False,False,False,True,True,707,709,712,748,758,766,advanced,advanced,advanced
5771604917,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,10,False,Native American,False,False,False,False,True,True,699,716,733,728,742,757,proficient,advanced,advanced
7048260227,4603381,Ware Ltd School District,205193,Chandler Inc High School,10,True,White,False,False,False,False,True,True,654,666,681,716,736,752,proficient,proficient,proficient
7976286986,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,6,True,Asian,False,False,False,True,False,False,626,648,669,719,725,734,basic,proficient,proficient
2508368975,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,True,Hispanic,True,False,False,True,False,True,708,717,724,623,646,671,basic,proficient,proficient
8454707656,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,False,Hispanic,True,False,True,False,False,False,746,749,752,617,631,647,proficient,proficient,proficient
8021587942,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,9,True,Black,True,True,False,True,False,False,724,735,744,674,699,720,proficient,proficient,advanced
3514576367,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,True,Pacific Islander,False,True,False,True,False,False,638,658,679,646,663,684,basic,basic,proficient
5772756449,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,4,True,Hispanic,False,True,True,True,True,False,723,741,760,668,687,708,proficient,proficient,advanced
7185426141,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,-1,False,Other,True,False,False,False,False,False,745,768,786,729,740,750,advanced,advanced,advanced
8155512434,5000332,Frederick-Zamora School District,164948,Flores PLC High School,2,True,White,False,True,False,False,False,False,745,762,779,672,685,699,proficient,proficient,advanced
7135981966,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,1,True,White,True,True,True,False,True,False,710,725,745,640,661,687,proficient,proficient,proficient
8176724439,5000332,Frederick-Zamora School District,164948,Flores PLC High School,8,False,Native American,False,False,False,True,True,False,709,726,743,650,657,663,proficient,proficient,proficient
5882729647,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,False,Black,False,False,False,False,False,True,704,717,727,668,689,706,proficient,proficient,proficient
2335699481,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,11,False,Asian,True,True,False,False,False,False,635,660,684,651,664,674,basic,basic,proficient
2032901199,4603381,Ware Ltd School District,205193,Chandler Inc High School,11,False,Asian,False,True,True,False,False,False,622,631,638,693,701,709,basic,basic,basic
4562759314,5000332,Frederick-Zamora School District,164948,Flores PLC High School,10,False,White,True,True,False,True,False,True,731,735,739,608,634,657,basic,proficient,proficient
6024689204,5000332,Frederick-Zamora School District,164948,Flores PLC High School,2,False,Hispanic,True,False,True,True,True,False,654,657,660,632,647,663,basic,basic,basic
9282879062,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,7,True,White,False,False,True,False,True,False,671,687,704,706,727,747,proficient,proficient,advanced
1541352600,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,1,False,Pacific Islander,True,True,True,False,False,True,659,667,674,646,659,669,basic,basic,basic
1202948335,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,-1,True,Pacific Islander,False,True,False,True,False,True,693,708,720,728,736,743,proficient,proficient,advanced
6034354997,5000332,Frederick-Zamora School District,164948,Flores PLC High School,6,True,Pacific Islander,True,False,False,True,True,False,660,666,674,649,654,659,basic,basic,basic
8230015176,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,False,Pacific Islander,True,False,False,False,True,False,734,748,765,681,687,693,proficient,proficient,advanced
9095415535,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,10,True,Asian,True,True,False,True,True,True,727,748,775,731,756,780,advanced,advanced,advanced
6217118601,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,5,False,Hispanic,True,False,True,False,False,True,723,735,746,613,634,653,basic,proficient,proficient
3799370858,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,1,True,Black,False,False,False,True,False,False,625,642,661,646,669,692,basic,basic,proficient
5691474883,5000332,Frederick-Zamora School District,164948,Flores PLC High School,2,False,Asian,True,True,False,True,False,False,702,706,710,679,704,724,proficient,proficient,proficient
5816892007,4603381,Ware Ltd School District,205193,Chandler Inc High School,0,False,Asian,True,True,True,True,False,False,622,644,668,655,679,702,basic,basic,proficient
5064221354,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,4,True,Hispanic,True,False,True,False,True,True,727,739,750,690,706,721,proficient,proficient,advanced
7209597915,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,2,False,Native American,True,True,False,True,False,False,634,656,673,641,662,681,basic,basic,proficient
5515182300,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,True,White,True,False,True,True,False,True,643,668,692,610,630,649,basic,basic,basic
3467666004,5000332,Frederick-Zamora School District,164948,Flores PLC High School,-1,True,Other,True,True,False,True,False,True,688,691,695,656,685,705,basic,proficient,proficient
8514949486,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,11,True,Native American,True,True,False,False,True,True,746,757,769,604,619,634,proficient,proficient,proficient
6486333258,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,2,False,Other,False,True,True,False,False,True,673,689,704,740,760,788,proficient,proficient,advanced
3455172237,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,10,False,Pacific Islander,False,False,False,True,False,True,625,644,669,722,726,729,basic,proficient,proficient
6664828892,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,12,False,Pacific Islander,True,True,True,False,True,True,664,681,693,656,669,684,basic,proficient,proficient
3504853246,5000332,Frederick-Zamora School District,164948,Flores PLC High School,3,True,Native American,True,False,False,True,False,False,716,718,720,700,702,704,proficient,proficient,proficient
4889350683,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,-1,False,Other,False,True,False,True,False,True,641,650,657,614,622,630,basic,basic,basic
8407756393,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,3,True,Black,False,True,False,True,True,False,714,718,722,651,673,692,proficient,proficient,proficient
8639598274,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,7,True,Native American,True,False,True,True,False,True,660,683,705,739,748,761,proficient,proficient,advanced
9331499652,5000332,Frederick-Zamora School District,164948,Flores PLC High School,-1,True,Pacific Islander,True,False,False,False,False,False,740,748,756,655,662,667,proficient,proficient,proficient
1347255420,4603381,Ware Ltd School District,205193,Chandler Inc High School,1,False,Other,True,True,False,False,True,True,616,628,639,623,638,656,basic,basic,basic
8596847462,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,2,True,Black,False,False,False,True,True,True,696,710,727,732,749,769,proficient,advanced,advanced
5721559558,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,True,White,True,True,True,False,True,False,716,727,735,686,696,706,proficient,proficient,proficient
4626946335,5000332,Frederick-Zamora School District,164948,Flores PLC High School,4,False,Native American,False,True,False,False,True,True,658,676,700,722,725,727,proficient,proficient,proficient
2414397828,4603381,Ware Ltd School District,205193,Chandler Inc High School,3,True,Pacific Islander,True,True,True,False,False,False,717,733,748,709,720,730,proficient,advanced,advanced
1195451383,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,9,False,Asian,True,False,True,False,True,False,653,661,670,620,627,632,basic,basic,basic
9594988323,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,0,False,Other,True,False,True,False,False,False,610,627,640,657,675,692,basic,basic,basic
4782085283,5000332,Frederick-Zamora School District,164948,Flores PLC High School,9,False,Native American,False,True,False,False,False,False,744,747,750,711,729,750,advanced,advanced,advanced
4275651265,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,0,False,Native American,False,False,False,True,False,True,729,750,770,646,651,657,proficient,proficient,proficient
8939135819,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,7,True,Black,False,False,True,True,True,True,667,688,714,749,766,782,proficient,advanced,advanced
2259494178,5000332,Frederick-Zamora School District,164948,Flores PLC High School,2,False,White,True,False,True,True,False,True,679,688,701,735,754,775,proficient,proficient,advanced
7410886845,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,11,False,Asian,True,False,False,True,True,False,687,697,709,719,727,736,proficient,proficient,proficient
4253143327,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,1,True,Asian,False,True,True,True,False,False,699,725,748,645,648,652,basic,proficient,proficient
8569453193,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,12,False,Other,False,True,False,False,True,True,699,711,721,658,678,701,proficient,proficient,proficient
5838902728,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,2,True,Native American,False,False,False,False,False,True,613,628,639,643,672,697,basic,basic,basic
7116545702,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,5,False,Other,False,True,False,True,True,True,635,654,673,686,688,690,basic,basic,proficient
2263620797,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,True,Hispanic,False,False,False,False,False,True,743,755,764,731,739,748,advanced,advanced,advanced
9369213750,5000332,Frederick-Zamora School District,164948,Flores PLC High School,-1,False,Black,False,True,True,False,False,False,693,717,743,627,634,641,basic,proficient,proficient
2078564782,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,4,False,Other,True,True,True,False,False,True,746,749,752,700,709,721,proficient,advanced,advanced
2711246738,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,True,Other,True,True,True,False,True,False,684,693,701,628,630,632,basic,basic,basic
9121232100,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,7,False,Black,False,True,False,False,True,False,667,687,706,609,622,639,basic,basic,basic
1688290005,5000332,Frederick-Zamora School District,164948,Flores PLC High School,10,False,Black,True,True,True,False,True,True,737,760,778,747,762,782,advanced,advanced,advanced
6580861560,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,12,False,Other,False,True,False,True,True,False,668,684,708,731,748,765,proficient,proficient,advanced
7041431745,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,1,True,Asian,False,False,True,False,False,False,702,724,742,746,760,775,proficient,advanced,advanced
3485939852,5000332,Frederick-Zamora School District,164948,Flores PLC High School,2,False,Hispanic,False,False,True,False,False,True,659,666,674,690,694,698,basic,proficient,proficient
8144131577,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,1,True,Native American,False,True,False,False,True,True,669,680,689,657,666,673,basic,basic,proficient
8742852669,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,10,True,Black,False,True,False,False,True,False,731,748,763,697,702,706,proficient,advanced,advanced
5233112027,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,1,False,Native American,True,True,False,False,True,False,749,766,783,650,665,679,proficient,proficient,advanced
7697831811,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,False,Other,False,True,False,True,False,True,615,618,620,741,752,764,proficient,proficient,proficient
3431455328,5000332,Frederick-Zamora School District,164948,Flores PLC High School,1,True,Pacific Islander,True,True,False,True,True,True,714,723,730,743,755,767,advanced,advanced,advanced
9011854362,4603381,Ware Ltd School District,205193,Chandler Inc High School,7,True,Asian,True,False,True,True,False,False,683,698,715,719,745,772,proficient,proficient,advanced
